datetime,state,country,latitude,longitude
10/1/1979 23:00,nj,us,40.3161111,-74.5141667
10/1/1980 1:30,ca,us,37.5483333,-121.9875
10/1/1980 20:00,al,us,34.1469444,-86.1305556
10/1/1980 21:00,pa,us,40.2977778,-77.8744444
10/1/1980 22:00,nj,us,40.7280556,-74.0780556
10/1/1980 23:00,la,us,32.7916667,-93.0555556
10/1/1981 20:00,mi,us,43.5688889,-86.03944440000001
10/1/1982 22:10,mi,us,42.9572222,-83.8305556
10/1/1983 20:00,ma,us,42.5611111,-71.5902778
10/1/1983 21:00,nc,us,35.8966667,-77.53611109999999
10/1/1984 1:00,or,us,44.4269444,-124.0675
10/1/1984 20:00,ca,us,34.2572222,-118.60027779999999
10/1/1984 21:00,me,us,43.5341667,-70.91027779999999
10/1/1985 0:00,fl,us,27.9375,-82.28611109999999
10/1/1985 5:30,mi,us,43.4133333,-86.0794444
10/1/1985 5:30,nc,us,34.9852778,-80.5497222
10/1/1985 21:30,oh,us,41.7386111,-80.77
10/1/1985 22:45,ks,us,38.9716667,-95.235
10/1/1986 1:00,or,us,42.225,-121.78055559999999
10/1/1986 22:00,wv,us,40.0638889,-80.72111109999999
10/1/1987 1:00,fl,us,26.7052778,-80.0366667
10/1/1987 20:00,or,us,43.2166667,-123.34055559999999
10/1/1987 21:00,nh,us,43.1488889,-72.36111109999999
10/1/1987 23:00,nc,us,36.0988889,-78.3013889
10/1/1987 23:00,ny,us,41.5963889,-73.9113889
10/1/1989 16:00,id,us,43.9147222,-113.6125
10/1/1989 18:00,ky,us,37.99,-84.1797222
10/1/1989 20:00,il,us,39.7338889,-90.22888890000002
10/1/1989 20:00,ny,us,41.5619444,-73.6030556
10/1/1989 21:30,ca,us,38.6172222,-121.32722220000001
10/1/1989 21:30,me,us,44.8830556,-68.6725
10/1/1990 17:00,wa,us,48.0511111,-119.90222220000001
10/1/1990 20:00,ca,us,33.7358333,-118.2913889
10/1/1990 22:15,ny,us,42.0969444,-79.2355556
10/1/1991 14:45,sc,us,34.8297222,-82.6016667
10/1/1991 17:00,ca,us,33.78,-118.2616667
10/1/1991 18:00,tn,us,35.7563889,-83.9705556
10/1/1991 18:30,ar,us,34.7463889,-92.28944440000001
10/1/1991 20:30,tn,us,36.1325,-88.51861109999999
10/1/1991 21:30,nv,us,36.175,-115.1363889
10/1/1991 22:00,ga,us,34.7047222,-85.2819444
10/1/1992 17:30,ga,us,32.5402778,-82.90388890000001
10/1/1992 18:00,mo,us,37.2152778,-93.2980556
10/1/1992 19:00,tx,us,32.5005556,-94.74027779999999
10/1/1993 2:00,az,us,33.4147222,-111.9086111
10/1/1993 20:00,oh,us,40.2986111,-83.0680556
10/1/1993 20:00,mt,us,45.4297222,-108.5325
10/1/1994 11:30,ok,us,36.3377778,-96.8036111
10/1/1994 13:13,ny,us,40.7141667,-74.0063889
10/1/1994 20:00,ma,us,42.1486111,-72.6083333
10/1/1994 20:00,ca,us,34.4208333,-119.69722220000001
10/1/1994 21:00,mo,us,38.2430556,-93.3816667
10/1/1994 23:00,nv,us,36.175,-115.1363889
10/1/1994 23:30,pa,us,40.4436111,-76.4286111
10/1/1995 12:00,ia,us,41.6611111,-91.53
10/1/1995 14:00,or,us,45.4208333,-122.66944440000002
10/1/1995 16:30,or,us,45.4208333,-122.66944440000002
10/1/1995 17:00,ky,us,38.4783333,-82.6380556
10/1/1995 18:30,pa,us,40.4619444,-78.2
10/1/1995 21:00,ca,us,38.3566667,-121.98666670000001
10/1/1995 22:00,il,us,41.5733333,-87.7844444
10/1/1995 22:00,ny,us,40.6836111,-73.5105556
10/1/1995 22:30,tx,us,30.2669444,-97.7427778
10/1/1995 22:30,ca,us,37.8244444,-122.23055559999999
10/1/1995 23:00,nh,us,43.1977778,-70.8741667
10/1/1996 1:00,tx,us,29.7630556,-95.3630556
10/1/1996 5:30,oh,us,39.2275,-83.2705556
10/1/1996 8:00,ny,us,40.7141667,-74.0063889
10/1/1996 17:00,ca,us,37.3230556,-122.0311111
10/1/1996 18:00,az,us,32.8338889,-109.70694440000001
10/1/1996 22:30,tx,us,30.1577778,-95.4891667
10/1/1997 0:00,mn,us,47.4736111,-94.88
10/1/1997 1:20,tx,us,32.9125,-96.63861109999999
10/1/1997 3:00,ny,us,42.4811111,-74.6108333
10/1/1997 9:00,nc,us,35.2269444,-80.8433333
10/1/1997 19:00,wi,us,44.5191667,-88.0197222
10/1/1997 19:00,sc,us,34.6422222,-82.45611109999999
10/1/1997 21:00,ma,us,41.6527778,-70.2833333
10/1/1997 21:30,il,us,41.1416667,-87.875
10/1/1997 21:30,or,us,43.4222222,-123.29722220000001
10/1/1997 21:55,va,us,36.6913889,-79.8727778
10/1/1997 22:00,sc,us,33.0183333,-80.1758333
10/1/1997 23:15,fl,us,28.0391667,-81.95
10/1/1998 0:00,ut,us,41.7355556,-111.8336111
10/1/1998 0:10,or,us,45.5236111,-122.675
10/1/1998 1:30,or,us,45.2113889,-122.97555559999999
10/1/1998 2:00,wa,us,47.0566667,-122.7
10/1/1998 4:30,nm,us,35.2333333,-106.6638889
10/1/1998 5:30,co,us,37.2255556,-107.5975
10/1/1998 8:00,pa,us,40.9480556,-79.7430556
10/1/1998 10:00,ca,us,37.775,-122.41833329999999
10/1/1998 13:30,il,us,42.0372222,-88.28111109999999
10/1/1998 16:00,ca,us,32.9594444,-117.26444440000002
10/1/1998 18:50,ca,us,32.8472222,-117.27333329999999
10/1/1998 18:56,nh,us,42.9955556,-71.45527779999999
10/1/1998 21:00,ia,us,40.7419444,-95.03805559999999
10/1/1998 21:15,il,us,40.3513889,-90.3244444
10/1/1998 22:30,wv,us,39.9202778,-80.7433333
10/1/1998 23:10,wi,us,44.7930556,-89.7030556
10/1/1999 0:30,tx,us,29.4238889,-98.4933333
10/1/1999 1:00,il,us,41.8327778,-87.9288889
10/1/1999 4:00,or,us,45.5236111,-122.675
10/1/1999 4:40,oh,us,41.3683333,-82.1077778
10/1/1999 17:00,ny,us,40.7141667,-74.0063889
10/1/1999 18:12,ok,us,35.2225,-97.4391667
10/1/1999 19:00,nv,us,36.175,-115.1363889
10/1/1999 20:00,fl,us,25.7738889,-80.1938889
10/1/1999 22:05,mo,us,39.0911111,-94.4152778
10/1/2000 1:00,wa,us,47.3444444,-122.76194440000002
10/1/2000 1:30,mi,us,41.7991667,-85.4191667
10/1/2000 14:00,ca,us,36.9613889,-120.05972220000001
10/1/2000 18:00,ca,us,37.9577778,-121.2897222
10/1/2000 19:40,az,us,33.3061111,-111.84055559999999
10/1/2000 20:00,ca,us,37.5202778,-122.27472220000001
10/1/2000 20:00,or,us,44.3,-120.83333329999999
10/1/2000 20:00,md,us,39.0397222,-77.0555556
10/1/2000 20:45,nm,us,35.0844444,-106.65055559999999
10/1/2000 21:00,fl,us,30.1658333,-81.7066667
10/1/2000 21:30,co,us,38.8338889,-104.8208333
10/1/2000 21:30,mo,us,40.3461111,-94.87222220000001
10/1/2000 22:00,tn,us,35.6144444,-88.81388890000001
10/1/2000 23:15,ny,us,42.9047222,-76.3944444
10/1/2001 1:05,wa,us,47.6063889,-122.33083329999998
10/1/2001 19:00,mo,us,39.0997222,-94.5783333
10/1/2001 20:30,mi,us,44.3147222,-84.76472220000001
10/1/2001 20:35,me,us,44.1897222,-70.1408333
10/1/2001 21:00,ny,us,42.8922222,-76.1055556
10/1/2001 22:00,wa,us,48.9466667,-122.45083329999999
10/1/2001 22:30,ny,us,42.6525,-73.7566667
10/1/2001 22:30,ny,us,40.7141667,-74.0063889
10/1/2002 0:30,va,us,36.7161111,-77.06833329999999
10/1/2002 2:00,ne,us,40.6766667,-95.85888890000001
10/1/2002 3:00,ca,us,37.8044444,-122.2697222
10/1/2002 5:30,wa,us,48.9202778,-122.3413889
10/1/2002 5:30,wa,us,48.1172222,-122.75916670000001
10/1/2002 5:30,wa,us,47.9130556,-122.09694440000001
10/1/2002 5:30,wa,us,47.2033333,-122.23916670000001
10/1/2002 5:35,co,us,38.2544444,-104.60861109999999
10/1/2002 5:35,wa,us,47.6063889,-122.33083329999998
10/1/2002 5:42,wa,us,47.6063889,-122.33083329999998
10/1/2002 5:43,wa,us,47.6063889,-122.33083329999998
10/1/2002 5:45,wa,us,47.3811111,-122.2336111
10/1/2002 5:45,wa,us,47.8211111,-122.3138889
10/1/2002 5:45,wa,us,46.8883333,-122.68722220000001
10/1/2002 6:30,wi,us,42.6011111,-89.6383333
10/1/2002 7:30,ny,us,41.9269444,-73.9977778
10/1/2002 8:30,nm,us,35.6869444,-105.93722220000001
10/1/2002 9:00,md,us,39.1730556,-77.2719444
10/1/2002 14:00,az,us,35.0241667,-110.69666670000001
10/1/2002 15:00,id,us,47.9480556,-116.70694440000001
10/1/2002 16:00,nm,us,35.1472222,-107.85083329999999
10/1/2002 17:56,wa,us,48.0319444,-122.75694440000001
10/1/2002 18:00,fl,us,28.5380556,-81.3794444
10/1/2002 19:20,ny,us,40.7141667,-74.0063889
10/1/2002 19:50,ny,us,40.7141667,-74.0063889
10/1/2002 20:30,ca,us,37.6941667,-122.0852778
10/1/2002 22:00,wa,us,47.8108333,-122.3761111
10/1/2002 22:30,ut,us,40.5219444,-111.93833329999998
10/1/2002 23:20,ny,us,40.7141667,-74.0063889
10/1/2003 0:00,me,us,43.5008333,-70.44333329999999
10/1/2003 0:20,wa,us,47.6741667,-122.1202778
10/1/2003 5:40,ca,us,33.7669444,-118.18833329999998
10/1/2003 16:00,mi,us,42.6566667,-83.7530556
10/1/2003 18:00,ga,us,34.0233333,-84.6155556
10/1/2003 20:05,ca,us,32.7152778,-117.1563889
10/1/2003 21:00,wa,us,47.6105556,-122.19944440000002
10/1/2003 21:00,co,us,37.9236111,-104.9297222
10/1/2003 21:30,ok,us,36.4469444,-95.7080556
10/1/2003 22:00,ma,us,42.0666667,-72.8619444
10/1/2003 23:00,oh,us,39.6005556,-82.9461111
10/1/2004 4:32,ny,us,42.7255556,-77.8744444
10/1/2004 16:00,ca,us,40.8022222,-124.1625
10/1/2004 17:00,nv,us,36.175,-115.1363889
10/1/2004 20:00,nm,us,35.0844444,-106.65055559999999
10/1/2004 20:27,va,us,37.5536111,-77.46055559999999
10/1/2004 20:50,az,us,32.2216667,-110.9258333
10/1/2004 23:00,mi,us,43.25,-85.13305559999999
10/1/2005 0:00,mo,us,39.1269,-92.4399
10/1/2005 0:00,il,us,41.6027778,-87.7438889
10/1/2005 0:30,il,us,41.6027778,-87.7438889
10/1/2005 0:40,il,us,41.6302778,-87.85388890000002
10/1/2005 0:53,il,us,41.5733333,-87.7844444
10/1/2005 0:57,il,us,41.6302778,-87.85388890000002
10/1/2005 0:57,il,us,41.6302778,-87.85388890000002
10/1/2005 1:00,il,us,41.6252778,-87.7175
10/1/2005 1:00,il,us,41.6027778,-87.7438889
10/1/2005 1:00,il,us,41.6027778,-87.7438889
10/1/2005 1:00,il,us,41.5733333,-87.7844444
10/1/2005 1:00,il,us,41.5733333,-87.7844444
10/1/2005 1:00,il,us,41.5733333,-87.7844444
10/1/2005 1:00,il,us,41.5733333,-87.7844444
10/1/2005 1:00,il,us,41.5733333,-87.7844444
10/1/2005 1:00,il,us,41.5733333,-87.7844444
10/1/2005 1:00,il,us,41.5733333,-87.7844444
10/1/2005 1:03,il,us,41.6027778,-87.7438889
10/1/2005 1:08,il,us,41.7205556,-87.7016667
10/1/2005 1:10,il,us,41.6688889,-87.73861109999999
10/1/2005 1:10,il,us,41.6611111,-87.7525
10/1/2005 1:10,oh,us,41.1338889,-81.48472220000001
10/1/2005 1:10,il,us,41.8777778,-87.9027778
10/1/2005 1:10,il,us,41.4225,-87.9858333
10/1/2005 1:10,il,us,41.6027778,-87.7438889
10/1/2005 1:10,il,us,41.6027778,-87.7438889
10/1/2005 1:10,il,us,41.6027778,-87.7438889
10/1/2005 1:10,il,us,41.5733333,-87.7844444
10/1/2005 3:00,il,us,41.6316667,-87.6813889
10/1/2005 6:30,ky,us,38.5730556,-82.83027779999999
10/1/2005 8:22,fl,us,25.4683333,-80.4777778
10/1/2005 8:30,mi,us,45.1427778,-84.66027779999999
10/1/2005 9:30,nm,us,35.0844444,-106.65055559999999
10/1/2005 12:00,fl,us,26.6155556,-80.05722220000001
10/1/2005 15:00,az,us,33.4483333,-112.07333329999999
10/1/2005 17:00,ca,us,34.0522222,-118.2427778
10/1/2005 18:00,fl,us,26.7052778,-80.0366667
10/1/2005 19:58,mn,us,45.1888889,-93.55277779999999
10/1/2005 20:05,tx,us,30.6647222,-97.92222220000001
10/1/2005 20:05,ca,us,37.3394444,-121.8938889
10/1/2005 20:30,ca,us,38.2972222,-122.28444440000001
10/1/2005 21:30,oh,us,39.4733333,-82.7394444
10/1/2005 21:30,ok,us,35.4675,-97.51611109999999
10/1/2005 22:00,mi,us,45.07,-85.2644444
10/1/2005 23:00,il,us,41.5733333,-87.7844444
10/1/2006 1:00,mi,us,41.9025,-85.7994444
10/1/2006 1:00,nm,us,35.2333333,-106.6638889
10/1/2006 1:30,tx,us,32.8138889,-96.9486111
10/1/2006 2:20,ca,us,34.0094444,-118.10444440000002
10/1/2006 12:00,nj,us,40.5122222,-74.85972220000001
10/1/2006 12:30,ny,us,40.7141667,-74.0063889
10/1/2006 14:00,sc,us,32.7938889,-79.86277779999999
10/1/2006 14:00,il,us,41.6269444,-88.20388890000001
10/1/2006 15:05,mo,us,39.1886111,-91.9827778
10/1/2006 17:00,ia,us,43.07,-94.2327778
10/1/2006 17:00,wa,us,48.7838889,-117.81055559999999
10/1/2006 19:20,md,us,39.5786111,-76.61583329999999
10/1/2006 19:45,nv,us,36.175,-115.1363889
10/1/2006 19:48,tx,us,30.2669444,-97.7427778
10/1/2006 20:18,wa,us,47.5675,-121.8875
10/1/2006 20:19,wa,us,45.6666667,-122.55972220000001
10/1/2006 20:24,wa,us,46.7313889,-117.1786111
10/1/2006 20:34,wa,us,47.6063889,-122.33083329999998
10/1/2006 21:00,ny,us,42.7675,-78.74416670000001
10/1/2006 21:00,wa,us,47.6063889,-122.33083329999998
10/1/2006 21:15,ca,us,38.7522222,-121.28694440000001
10/1/2006 22:00,nm,us,35.6869444,-105.93722220000001
10/1/2006 22:18,az,us,35.0241667,-110.69666670000001
10/1/2006 23:00,co,us,37.3791667,-105.0997222
10/1/2006 23:00,nm,us,35.5830556,-105.76944440000001
10/1/2006 23:00,nm,us,32.77,-108.27972220000001
10/1/2006 23:00,az,us,35.4194444,-109.49583329999999
10/1/2006 23:15,co,us,40.015,-105.27
10/1/2006 23:15,co,us,38.4,-105.21666670000002
10/1/2006 23:15,co,us,39.7391667,-104.98416670000002
10/1/2006 23:15,co,us,39.2247222,-106.0013889
10/1/2006 23:15,co,us,39.0216667,-105.7952778
10/1/2006 23:15,co,us,39.9161111,-106.725
10/1/2006 23:15,co,us,38.35,-104.7222222
10/1/2006 23:15,nm,us,35.6869444,-105.93722220000001
10/1/2006 23:15,nm,us,36.4072222,-105.5725
10/1/2006 23:17,co,us,38.8966667,-104.97166670000001
10/1/2006 23:20,co,us,40.015,-105.27
10/1/2006 23:20,co,us,38.7466667,-105.17777779999999
10/1/2006 23:20,nm,us,36.9033333,-104.43861109999999
10/1/2006 23:20,nm,us,36.9033333,-104.43861109999999
10/1/2006 23:20,co,us,39.4369444,-104.95916670000001
10/1/2006 23:20,co,us,39.6375,-106.0613889
10/1/2006 23:27,co,us,39.0916667,-104.87222220000001
10/1/2006 23:30,co,us,38.35,-104.7222222
10/1/2006 23:32,nm,us,36.7280556,-108.21805559999999
10/1/2006 23:40,nm,us,33.9177778,-106.86527779999999
10/1/2007 0:00,ca,us,33.1191667,-117.08555559999999
10/1/2007 0:00,ca,us,34.0522222,-118.2427778
10/1/2007 0:02,oh,us,39.7588889,-84.1916667
10/1/2007 4:00,al,us,34.0141667,-86.0066667
10/1/2007 9:50,nc,us,35.2269444,-80.8433333
10/1/2007 13:00,il,us,39.1752778,-89.6541667
10/1/2007 17:10,oh,us,40.0680556,-82.5197222
10/1/2007 19:00,nc,us,34.9236111,-77.7741667
10/1/2007 19:30,fl,us,30.3641667,-85.4383333
10/1/2007 20:00,hi,us,21.3155556,-158.00722219999997
10/1/2007 20:00,nc,us,35.2080556,-82.23861109999999
10/1/2007 21:00,tx,us,31.7380556,-99.9469444
10/1/2007 21:00,ny,us,40.7616667,-73.3297222
10/1/2007 21:00,fl,us,28.8002778,-81.2733333
10/1/2007 22:30,ca,us,37.7022222,-121.93472220000001
10/1/2008 0:00,ar,us,35.0886111,-92.4419444
10/1/2008 1:00,oh,us,41.4747222,-84.5525
10/1/2008 1:00,ny,us,40.6627778,-73.5519444
10/1/2008 5:00,wv,us,38.4191667,-82.4452778
10/1/2008 6:20,va,us,37.4136111,-79.1425
10/1/2008 6:30,ms,us,34.8116667,-88.19
10/1/2008 8:00,nc,us,34.9702778,-78.94555559999999
10/1/2008 9:00,mo,us,36.6080556,-94.4475
10/1/2008 9:45,tx,us,32.7833333,-96.8
10/1/2008 11:00,al,us,33.5861111,-86.28611109999999
10/1/2008 19:00,ri,us,41.7,-71.41666670000001
10/1/2008 19:12,tx,us,33.5772222,-96.1780556
10/1/2008 20:00,ca,us,33.9175,-116.78638889999999
10/1/2008 20:00,wy,us,42.8613889,-105.87166670000002
10/1/2008 20:00,wa,us,48.0519444,-122.1758333
10/1/2008 20:00,tx,us,29.3836111,-94.9025
10/1/2008 20:00,nc,us,35.7211111,-77.9158333
10/1/2008 20:03,id,us,43.4666667,-112.03333329999998
10/1/2008 20:45,wa,us,47.5963889,-120.66027779999999
10/1/2008 20:45,wa,us,47.4830556,-122.21583329999999
10/1/2008 21:00,al,us,33.8225,-85.89277779999999
10/1/2008 21:30,wa,us,47.0344444,-122.8219444
10/1/2008 22:00,in,us,41.3494444,-85.1355556
10/1/2008 22:30,tx,us,32.7355556,-97.1077778
10/1/2008 22:45,ca,us,37.3688889,-122.03527779999999
10/1/2008 22:55,tn,us,36.5483333,-82.5619444
10/1/2009 4:30,ga,us,33.1730556,-84.915
10/1/2009 8:00,ri,us,41.8786111,-71.38305559999999
10/1/2009 9:00,mi,us,42.3086111,-83.48222220000001
10/1/2009 15:38,ok,us,35.2525,-95.2372222
10/1/2009 18:00,tn,us,35.1494444,-90.04888890000001
10/1/2009 20:00,ri,us,41.8238889,-71.4133333
10/1/2009 20:30,oh,us,39.0305556,-82.8244444
10/1/2009 22:30,ms,us,34.5097222,-88.2091667
10/1/2009 23:00,fl,us,29.055,-82.0625
10/1/2009 23:00,ct,us,41.1411111,-73.2641667
10/2/2009 962112:00:00,ca,us,40.5866667,-122.39055559999998
10/1/2010 0:00,fl,us,26.4611111,-80.0730556
10/1/2010 6:25,fl,us,28.4319444,-82.66444440000001
10/1/2010 7:00,ca,us,39.7286111,-121.8363889
10/1/2010 8:30,wi,us,43.0972222,-89.5041667
10/1/2010 9:30,va,us,38.2008333,-77.5894444
10/1/2010 10:05,wa,us,47.6063889,-122.33083329999998
10/1/2010 12:16,tx,us,32.3863889,-96.8480556
10/1/2010 16:30,tx,us,32.7833333,-96.8
10/1/2010 18:30,va,us,38.9886111,-78.35888890000001
10/1/2010 19:45,nc,us,35.0525,-78.87861109999999
10/1/2010 20:45,oh,us,41.2380556,-81.8419444
10/1/2010 21:00,wa,us,48.1988889,-122.1238889
10/1/2010 23:00,ca,us,33.8752778,-117.56555559999998
10/1/2010 23:00,ga,us,34.8241667,-85.2427778
10/1/2011 0:00,wa,us,45.6388889,-122.66027779999999
10/1/2011 6:00,tx,us,26.1322222,-97.63083329999999
10/1/2011 9:30,tx,us,31.7091667,-98.99083329999999
10/1/2011 13:00,ms,us,32.3413889,-90.32166670000001
10/1/2011 15:00,id,us,43.6136111,-116.2025
10/1/2011 16:00,ca,us,36.3511111,-119.41916670000002
10/1/2011 20:00,fl,us,30.3319444,-81.6558333
10/1/2011 20:00,mo,us,38.4858333,-91.85027779999999
10/1/2011 20:00,nc,us,34.2255556,-77.945
10/1/2011 20:15,oh,us,39.1619444,-84.4569444
10/1/2011 20:30,il,us,42.1102778,-88.0341667
10/1/2011 21:00,ca,us,41.7830556,-123.05916670000002
10/1/2011 21:20,ca,us,33.1580556,-117.3497222
10/1/2011 21:43,mo,us,39.0997222,-94.5783333
10/1/2011 21:43,mo,us,39.0997222,-94.5783333
10/1/2011 21:50,wa,us,46.8569444,-122.85166670000001
10/1/2011 22:00,ms,us,31.2436111,-90.4530556
10/1/2011 23:00,wi,us,43.7730556,-88.4469444
10/1/2011 23:11,ga,us,33.6675,-84.01777779999999
10/1/2011 23:57,fl,us,25.4683333,-80.4777778
10/1/2012 1:00,tx,us,29.5819444,-95.7605556
10/1/2012 1:50,co,us,38.8338889,-104.8208333
10/1/2012 2:00,az,us,33.6305556,-112.3325
10/1/2012 6:30,fl,us,27.3361111,-82.5308333
10/1/2012 17:30,ca,us,34.1477778,-119.19416670000001
10/1/2012 18:02,nc,us,34.2561111,-78.045
10/1/2012 19:30,il,us,41.8008333,-87.9369444
10/1/2012 20:00,or,us,44.0522222,-123.08555559999999
10/1/2012 20:00,ca,us,34.0922222,-117.43416670000002
10/1/2012 20:00,wi,us,42.7261111,-87.78277779999999
10/1/2012 20:00,mi,us,42.7622222,-84.9925
10/1/2012 20:10,ca,us,36.9752778,-121.95222220000001
10/1/2012 22:30,mn,us,45.7375,-94.95222220000001
10/1/2012 23:00,in,us,40.8830556,-85.4975
10/2/2012 988416:00:00,mi,us,42.4805556,-83.47555559999999
10/1/2013 3:00,co,us,38.8338889,-104.8208333
10/1/2013 6:35,md,us,39.5358333,-76.34861109999999
10/1/2013 7:40,ca,us,35.3733333,-119.01777779999999
10/1/2013 9:43,in,us,40.1933333,-85.38638890000001
10/1/2013 12:30,pa,us,40.4405556,-79.9961111
10/1/2013 12:30,pa,us,40.4405556,-79.9961111
10/1/2013 18:30,co,us,40.015,-105.27
10/1/2013 19:15,la,us,29.7955556,-90.8227778
10/1/2013 19:20,ny,us,43.2122222,-77.4302778
10/1/2013 19:25,fl,us,26.0583333,-80.3375
10/1/2013 20:00,fl,us,27.9472222,-82.45861109999998
10/1/2013 21:30,ga,us,34.2072222,-84.14027779999999
10/1/2013 21:40,tn,us,36.5297222,-83.2175
10/1/2013 22:10,mi,us,42.6916667,-83.5541667
10/1/2013 22:30,ia,us,42.4927778,-92.3427778
10/1/2013 22:45,ny,us,40.8841667,-72.93777779999999
10/1/2013 23:30,wi,us,43.3380556,-89.38027779999999
10/12/1965 12:00,pa,us,40.4405556,-79.9961111
10/12/1965 13:00,pa,us,40.4405556,-79.9961111
10/12/1971 22:00,ny,us,42.6919444,-73.725
10/12/1973 19:00,al,us,33.5205556,-86.8025
10/12/1976 23:00,ks,us,38.4038889,-96.1813889
10/12/1978 3:30,nc,us,35.4872222,-80.6219444
10/12/1978 21:00,tn,us,36.0344444,-89.3855556
10/12/1978 23:00,az,us,33.8480556,-109.1425
10/12/1979 0:45,nj,us,39.7530556,-74.2233333
10/12/1982 5:30,ms,us,30.2463889,-89.61111109999999
10/12/1982 5:30,ms,us,30.2463889,-89.61111109999999
10/12/1985 23:45,nc,us,34.6875,-77.1194444
10/12/1994 11:55,ny,us,42.8141667,-73.94
10/12/1994 15:00,ky,us,36.8297222,-84.8491667
10/12/1994 21:00,fl,us,27.2436111,-80.83
10/12/1995 20:30,co,us,38.2544444,-104.60861109999999
10/12/1997 18:30,ca,us,33.6602778,-117.99833329999998
10/12/1997 21:51,la,us,29.9938889,-90.2416667
10/12/1997 22:30,il,us,41.85,-87.65
10/12/1997 23:00,nh,us,43.4441667,-71.6477778
10/12/1998 4:00,ne,us,40.8,-96.66666670000001
10/12/1998 7:00,ut,us,40.6669444,-111.88722220000001
10/12/1998 19:00,nc,us,35.6008333,-82.5541667
10/12/1998 19:00,nc,us,35.6008333,-82.5541667
10/12/1999 1:30,mt,us,46.8722222,-113.99305559999999
10/12/1999 5:11,or,us,44.6366667,-123.10472220000001
10/12/1999 9:00,ok,us,36.8744444,-94.8772222
10/12/1999 12:07,pa,us,39.9991667,-78.2388889
10/12/1999 17:15,az,us,33.5091667,-111.89833329999999
10/12/1999 20:00,az,us,31.3797222,-110.1177778
10/12/1999 21:35,wa,us,48.1172222,-122.75916670000001
10/12/1999 22:00,az,us,33.4483333,-112.07333329999999
10/12/1999 22:15,ok,us,36.1538889,-95.9925
10/12/1999 23:00,mn,us,45.9763889,-94.3622222
10/12/2000 8:00,tx,us,32.7555556,-98.9019444
10/12/2000 15:00,tn,us,36.4744444,-81.805
10/12/2000 17:40,wv,us,38.9863889,-81.97361109999999
10/12/2000 18:00,vt,us,43.4155556,-72.8227778
10/12/2000 18:59,az,us,33.3527778,-111.78833329999999
10/12/2000 19:00,az,us,33.3527778,-111.78833329999999
10/12/2000 19:30,ok,us,36.1538889,-95.9925
10/12/2000 21:30,az,us,33.3702778,-112.58305559999998
10/12/2001 1:30,fl,us,25.7738889,-80.1938889
10/12/2001 5:30,fl,us,25.7738889,-80.1938889
10/12/2001 15:40,co,us,39.7391667,-104.98416670000002
10/12/2001 18:30,az,us,33.4483333,-112.07333329999999
10/12/2001 23:08,ak,us,61.3213889,-149.56777780000002
10/12/2002 2:40,wa,us,47.6741667,-122.1202778
10/12/2002 11:00,ca,us,37.725,-122.155
10/12/2002 11:00,tx,us,33.1672222,-95.1116667
10/12/2002 14:40,ca,us,37.775,-122.41833329999999
10/12/2002 15:49,nj,us,40.3041667,-74.1008333
10/12/2002 18:00,az,us,34.54,-112.4677778
10/12/2002 19:10,wa,us,47.4830556,-122.21583329999999
10/12/2002 19:30,id,us,47.5388889,-116.47083329999998
10/12/2002 20:00,tx,us,33.6608333,-95.5552778
10/12/2002 20:10,fl,us,26.3583333,-80.08333329999999
10/12/2002 20:45,tx,us,33.6608333,-95.5552778
10/12/2003 2:00,ny,us,42.6525,-73.7566667
10/12/2003 2:00,ca,us,38.005,-121.8047222
10/12/2003 13:08,pa,us,40.5983333,-76.09361109999999
10/12/2003 18:25,ca,us,34.8641667,-118.1625
10/12/2003 18:30,in,us,41.6833333,-86.25
10/12/2003 18:35,sc,us,33.2055556,-80.64805559999999
10/12/2003 22:20,tx,us,32.7833333,-96.8
10/12/2004 0:00,co,us,40.2502778,-103.7994444
10/12/2004 0:00,wa,us,47.2530556,-122.44305559999998
10/12/2004 0:06,ca,us,37.7416667,-121.12333329999998
10/12/2004 7:37,md,us,39.0838889,-77.1530556
10/12/2004 12:55,ny,us,43.1008333,-75.2330556
10/12/2004 14:00,ca,us,37.6688889,-122.0797222
10/12/2004 20:01,fl,us,25.7738889,-80.1938889
10/12/2004 20:27,fl,us,27.0438889,-82.23611109999999
10/12/2004 21:10,wa,us,47.4508333,-122.8261111
10/12/2004 22:30,ca,us,38.7908333,-121.23472220000001
10/12/2005 0:00,ca,us,35.3733333,-119.01777779999999
10/12/2005 1:15,la,us,32.5158333,-93.7319444
10/12/2005 2:05,fl,us,28.7027778,-81.3386111
10/12/2005 4:00,in,us,40.1877778,-85.1275
10/12/2005 12:00,oh,us,41.1219444,-83.0158333
10/12/2005 17:00,in,us,40.0455556,-86.0086111
10/12/2005 20:02,az,us,33.4483333,-112.07333329999999
10/12/2005 20:05,az,us,33.4222222,-111.8219444
10/12/2005 20:32,az,us,33.5805556,-112.23666670000001
10/12/2005 21:00,tx,us,30.6325,-97.6769444
